list_position,jmdict_id,term,reading,frequency_rank,matched_frequency_word,matched_frequency_reading,match_kind,normalized_match,homograph_candidate_ids,homograph_ambiguous,high_priority,variant_count,review_group_count,review_field_count,representative_bank,representative_row_index_zero_based
4268,1332400,修理,しゅうり,4915,修理,しゅうり,definition_variant,False,1332400,False,True,3,1,5,term_bank_30.json,811
4269,1245790,空中,くうちゅう,4916,空中,くうちゅう,definition_variant,False,1245790,False,True,1,1,4,term_bank_22.json,125
4270,1440780,店内,てんない,4917,店内,てんない,definition_variant,False,1440780,False,True,1,1,4,term_bank_40.json,1684
4271,1474200,這う,はう,4918,這う,はう,definition_variant,False,1474200,False,True,3,1,9,term_bank_44.json,300
4272,1472610,敗北,はいぼく,4919,敗北,はいぼく,definition_variant,False,1472610,False,True,1,1,5,term_bank_43.json,1937
4273,1078830,テーマ,テーマ,4921,テーマ,テーマ,definition_variant,False,1078830,False,True,1,1,7,term_bank_7.json,763
4274,1371830,水着,みずぎ,4922,水着,みずぎ,definition_variant,False,1371830,False,True,1,1,4,term_bank_34.json,297
4275,1391280,潜り込む,もぐりこむ,4923,潜り込む,もぐりこむ,definition_variant,False,1391280,False,False,1,1,6,term_bank_36.json,344
4276,1291170,差し込む,さしこむ,4924,差し込む,さしこむ,definition_variant,False,1291170,False,True,2,1,12,term_bank_26.json,778
4277,1492680,不自由,ふじゆう,4925,不自由,ふじゆう,definition_variant,False,1492680,False,True,1,1,13,term_bank_45.json,1650
4278,1107220,ピンチ,ピンチ,4926,ピンチ,ピンチ,definition_variant,False,1107220,False,True,1,1,8,term_bank_9.json,978
4279,1401020,相手をする,あいてをする,4927,相手をする,あいてをする,definition_variant,False,1401020,False,False,1,1,4,term_bank_37.json,194
4280,1005710,しょっちゅう,しょっちゅう,4928,しょっちゅう,しょっちゅう,definition_variant,False,1005710,False,True,1,1,6,term_bank_1.json,1339
4281,1168880,引き起こす,ひきおこす,4929,引き起こす,ひきおこす,definition_variant,False,1168880,False,True,1,1,8,term_bank_14.json,1017
4282,2080730,戦,せん,4930,戦,せん,definition_variant,False,2080730,False,False,1,1,6,term_bank_103.json,946
4283,1370870,垂れる,たれる,4932,垂れる,たれる,definition_variant,False,1370870,False,True,1,1,21,term_bank_34.json,119
4284,1221580,気が済む,きがすむ,4933,気が済む,きがすむ,definition_variant,False,1221580,False,False,2,1,4,term_bank_19.json,1496
4285,2035290,言いながら,いいながら,4934,言いながら,いいながら,definition_variant,False,2035290,False,False,1,1,2,term_bank_98.json,1957
4286,1164050,一斉に,いっせいに,4935,一斉に,いっせいに,definition_variant,False,1164050,False,True,1,1,4,term_bank_14.json,122
4287,1328210,手渡す,てわたす,4936,手渡す,てわたす,definition_variant,False,1328210,False,True,1,1,3,term_bank_29.json,1962
4288,1621780,頭から,あたまから,4937,頭から,あたまから,definition_variant,False,1621780,False,False,1,1,7,term_bank_60.json,1524
4289,2264330,あれから,あれから,4938,あれから,あれから,definition_variant,False,2264330,False,False,1,1,2,term_bank_122.json,1035
4290,2264740,都合のいい,つごうのいい,4939,都合のいい,つごうのいい,definition_variant,False,2264740,False,False,4,1,3,term_bank_122.json,1119
4291,1592630,決着,けっちゃく,4940,決着,けっちゃく,definition_variant,False,1592630,False,True,2,1,4,term_bank_56.json,1230
4292,1455670,独り言,ひとりごと,4944,独り言,ひとりごと,definition_variant,False,1455670,False,True,5,1,4,term_bank_42.json,430
4293,1592290,組み合わせ,くみあわせ,4945,組み合わせ,くみあわせ,definition_variant,False,1592290,False,True,4,1,7,term_bank_56.json,1095
4294,1159430,遺体,いたい,4946,遺体,いたい,definition_variant,False,1159430,False,True,1,1,4,term_bank_13.json,1210
4295,1725290,これこれ,これこれ,4947,これこれ,これこれ,definition_variant,False,1725290,False,False,2,1,2,term_bank_70.json,1946
4296,1542040,誘惑,ゆうわく,4948,誘惑,ゆうわく,definition_variant,False,1542040,False,True,1,1,6,term_bank_50.json,704
4297,1218190,企業,きぎょう,4949,企業,きぎょう,definition_variant,False,1218190,False,True,1,1,5,term_bank_19.json,839
4298,1529370,眠り,ねむり,4950,眠り,ねむり,definition_variant,False,1529370,False,True,4,2,10,term_bank_49.json,382
4299,2838589,無理をする,むりをする,4951,無理をする,むりをする,definition_variant,False,2838589,False,False,1,1,5,term_bank_186.json,557
4300,2557400,冷静になる,れいせいになる,4952,冷静になる,れいせいになる,definition_variant,False,2557400,False,False,2,1,4,term_bank_147.json,1370
4301,1530880,無謀,むぼう,4953,無謀,むぼう,definition_variant,False,1530880,False,True,2,1,6,term_bank_49.json,660
4302,2253980,首を振る,くびをふる,4954,首を振る,くびをふる,definition_variant,False,2253980,False,False,1,1,3,term_bank_121.json,876
4303,2037940,書,しょ,4957,書,しょ,definition_variant,False,2037940,False,False,1,1,8,term_bank_99.json,503
4304,1198770,会長,かいちょう,4958,会長,かいちょう,definition_variant,False,1198770,False,True,1,1,3,term_bank_17.json,1002
4305,1281010,考えてみれば,かんがえてみれば,4959,考えてみれば,かんがえてみれば,definition_variant,False,1281010,False,True,2,1,3,term_bank_25.json,750
4306,1333310,襲いかかる,おそいかかる,4960,襲いかかる,おそいかかる,definition_variant,False,1333310,False,False,2,1,7,term_bank_30.json,960
4307,1603240,編集,へんしゅう,4961,編集,へんしゅう,definition_variant,False,1603240,False,True,3,1,3,term_bank_58.json,1199
4308,1242970,金持ち,かねもち,4962,金持ち,かねもち,definition_variant,False,1242970,False,True,2,1,3,term_bank_21.json,1556
4309,1353450,上昇,じょうしょう,4964,上昇,じょうしょう,definition_variant,False,1353450,False,True,1,1,4,term_bank_32.json,600
4310,2648780,品,ひん,4965,品,ひん,definition_variant,False,2648780,False,True,1,1,11,term_bank_156.json,1287
4311,2528250,手をかける,てをかける,4966,手をかける,てをかける,definition_variant,False,2528250,False,False,2,1,6,term_bank_145.json,230
4312,1612330,ろくな,ろくな,4967,ろくな,ろくな,definition_variant,False,1612330,False,True,4,1,7,term_bank_59.json,1873
4313,1214430,緩む,ゆるむ,4968,緩む,ゆるむ,definition_variant,False,1214430,False,True,2,1,11,term_bank_19.json,83
4314,1515380,包み込む,つつみこむ,4969,包み込む,つつみこむ,definition_variant,False,1515380,False,True,3,1,2,term_bank_47.json,1912
4315,1476520,畑,はたけ,4970,畑,はたけ,definition_variant,False,1476520,False,True,4,2,30,term_bank_44.json,739
4316,1956660,宙,ちゅう,4971,宙,ちゅう,definition_variant,False,1956660,False,True,1,1,7,term_bank_91.json,1096
4317,1375600,成り立つ,なりたつ,4972,成り立つ,なりたつ,definition_variant,False,1375600,False,True,2,1,12,term_bank_34.json,1034
4318,1238650,驚かす,おどろかす,4974,驚かす,おどろかす,definition_variant,False,1238650,False,True,1,1,4,term_bank_21.json,808
4319,1188620,何一つ,なにひとつ,4975,何一つ,なにひとつ,definition_variant,False,1188620,False,False,2,1,3,term_bank_16.json,1178
4320,1351560,衝突,しょうとつ,4976,衝突,しょうとつ,definition_variant,False,1351560,False,True,1,1,12,term_bank_32.json,294
4321,1500720,復帰,ふっき,4978,復帰,ふっき,definition_variant,False,1500720,False,True,1,1,6,term_bank_46.json,1068
4322,2846390,直る,なおる,4979,直る,なおる,definition_variant,False,2846390,False,True,1,1,20,term_bank_193.json,984
4323,1374190,世代,せだい,4980,世代,せだい,definition_variant,False,1374190,False,True,1,1,2,term_bank_34.json,760
4324,1197760,ガ,ガ,4981,ガ,ガ,definition_variant,False,1197760;2835619,True,False,2,1,2,term_bank_17.json,791
4325,2835619,ガ,ガ,4981,ガ,ガ,definition_variant,False,1197760;2835619,True,False,3,1,4,term_bank_183.json,674
4326,1235900,叫び声,さけびごえ,4982,叫び声,さけびごえ,definition_variant,False,1235900,False,True,1,1,5,term_bank_21.json,277
4327,1531110,霧,きり,4983,霧,きり,definition_variant,False,1531110,False,True,1,1,6,term_bank_49.json,703
4328,2087420,お詫び,おわび,4984,お詫び,おわび,definition_variant,False,2087420,False,True,2,1,2,term_bank_104.json,326
4329,1278450,広まる,ひろまる,4986,広まる,ひろまる,definition_variant,False,1278450,False,True,2,1,3,term_bank_25.json,280
4330,1166060,一匹,いっぴき,4987,一匹,いっぴき,definition_variant,False,1166060,False,True,3,1,5,term_bank_14.json,490
4331,1188450,何という,なんという,4988,何という,なんという,definition_variant,False,1188450,False,True,3,1,7,term_bank_16.json,1137
4332,1589410,重み,おもみ,4989,重み,おもみ,definition_variant,False,1589410,False,True,2,1,8,term_bank_55.json,1984
4333,1535910,貰う,もらう,4990,貰う,もらう,definition_variant,False,1535910,False,True,1,1,11,term_bank_49.json,1616
4334,1594100,仕掛け,しかけ,4991,仕掛け,しかけ,definition_variant,False,1594100,False,True,2,2,36,term_bank_56.json,1723
4335,2862551,知るか,しるか,4992,知るか,しるか,definition_variant,False,2862551,False,False,1,1,3,term_bank_208.json,1888
4336,1200010,快感,かいかん,4993,快感,かいかん,definition_variant,False,1200010,False,True,1,1,4,term_bank_17.json,1234
4337,1433070,通過,つうか,4994,通過,つうか,definition_variant,False,1433070,False,True,1,1,12,term_bank_40.json,346
4338,1297320,作り上げる,つくりあげる,4996,作り上げる,つくりあげる,definition_variant,False,1297320,False,True,3,2,22,term_bank_26.json,1790
4339,2722660,すげー,すげー,4997,すげー,すげー,definition_variant,False,2722660,False,True,4,1,6,term_bank_163.json,1611
4340,1545600,揺さぶる,ゆさぶる,4998,揺さぶる,ゆさぶる,definition_variant,False,1545600,False,True,2,1,12,term_bank_50.json,1515
4341,1366200,進路,しんろ,4999,進路,しんろ,definition_variant,False,1366200,False,True,1,1,6,term_bank_33.json,1315
4342,2260130,痛っ,いたっ,5000,痛っ,いたっ,definition_variant,False,2260130,False,False,1,1,2,term_bank_122.json,131
4343,1120280,ベンチ,ベンチ,5001,ベンチ,ベンチ,definition_variant,False,1120280,False,True,1,1,2,term_bank_10.json,978
4344,2851621,あり得る,ありえる,5002,あり得る,ありえる,definition_variant,False,2851621,False,False,2,2,10,term_bank_198.json,713
4345,1546210,用いる,もちいる,5003,用いる,もちいる,definition_variant,False,1546210,False,True,1,1,5,term_bank_50.json,1669
4346,1430230,頂戴,ちょうだい,5004,頂戴,ちょうだい,definition_variant,False,1430230,False,True,1,1,12,term_bank_39.json,1818
4347,1386370,説,せつ,5005,説,せつ,definition_variant,False,1386370,False,True,1,1,9,term_bank_35.json,1249
4348,1192860,果て,はて,5007,果て,はて,definition_variant,False,1192860,False,True,2,2,16,term_bank_16.json,1872
4349,1848410,言いかける,いいかける,5008,言いかける,いいかける,definition_variant,False,1848410,False,False,3,1,7,term_bank_83.json,362
4350,1168060,印,しるし,5009,印,しるし,definition_variant,False,1168060,False,True,4,2,36,term_bank_14.json,882
4351,2804200,何か用,なんかよう,5010,何か用,なんかよう,definition_variant,False,2804200,False,False,4,1,3,term_bank_171.json,1534
4352,1519830,冒険,ぼうけん,5011,冒険,ぼうけん,definition_variant,False,1519830,False,True,1,1,8,term_bank_48.json,693
4353,1421610,恥じる,はじる,5012,恥じる,はじる,definition_variant,False,1421610,False,True,5,1,2,term_bank_39.json,292
4354,2139800,頼りにする,たよりにする,5014,頼りにする,たよりにする,definition_variant,False,2139800,False,False,1,1,3,term_bank_109.json,848
4355,1538560,愉快,ゆかい,5015,愉快,ゆかい,definition_variant,False,1538560,False,True,1,1,8,term_bank_50.json,107
4356,1164690,一段,いちだん,5017,一段,いちだん,definition_variant,False,1164690,False,True,1,1,17,term_bank_14.json,247
4357,1527560,未熟,みじゅく,5018,未熟,みじゅく,definition_variant,False,1527560,False,True,1,1,8,term_bank_49.json,105
4358,1454290,道路,どうろ,5019,道路,どうろ,definition_variant,False,1454290,False,True,1,1,3,term_bank_42.json,222
4359,1636070,買い,かい,5020,買い,かい,definition_variant,False,1636070,False,True,1,1,5,term_bank_62.json,249
4360,1055810,サイト,サイト,5021,サイト,サイト,definition_variant,False,1055810;2860835,True,True,1,1,4,term_bank_5.json,1401
4361,2860835,サイト,サイト,5021,サイト,サイト,definition_variant,False,1055810;2860835,True,False,1,1,2,term_bank_207.json,527
4362,1473210,配慮,はいりょ,5022,配慮,はいりょ,definition_variant,False,1473210,False,True,1,1,8,term_bank_44.json,55
4363,1115150,プール,プール,5023,プール,プール,definition_variant,False,1115150,False,True,1,1,5,term_bank_10.json,193
4364,1004140,ぐるぐる,ぐるぐる,5024,ぐるぐる,ぐるぐる,definition_variant,False,1004140,False,True,2,1,5,term_bank_1.json,995
4365,1516500,放り込む,ほうりこむ,5025,放り込む,ほうりこむ,definition_variant,False,1516500,False,False,4,1,7,term_bank_48.json,100
4366,2724410,なんす,なんす,5026,なんす,なんす,definition_variant,False,2724410,False,False,1,1,2,term_bank_163.json,1968
4367,2837010,くー,くー,5027,くー,くー,definition_variant,False,2837010,False,False,2,1,2,term_bank_184.json,1324
4368,1304760,仕える,つかえる,5028,仕える,つかえる,definition_variant,False,1304760,False,True,2,1,4,term_bank_27.json,1356
4369,1169610,引退,いんたい,5029,引退,いんたい,definition_variant,False,1169610,False,True,1,1,2,term_bank_14.json,1238
4370,1249660,刑事,けいじ,5030,刑事,けいじ,definition_variant,False,1249660,False,True,1,1,3,term_bank_22.json,766
4371,1309400,思い返す,おもいかえす,5031,思い返す,おもいかえす,definition_variant,False,1309400,False,False,1,1,3,term_bank_28.json,202
4372,1480420,反射,はんしゃ,5032,反射,はんしゃ,definition_variant,False,1480420,False,True,1,1,5,term_bank_44.json,1500
4373,2200440,手を打つ,てをうつ,5033,手を打つ,てをうつ,definition_variant,False,2200440,False,False,1,1,8,term_bank_115.json,1224
4374,1539180,優雅,ゆうが,5034,優雅,ゆうが,definition_variant,False,1539180,False,True,1,1,8,term_bank_50.json,227
4375,2682290,どうかしら,どうかしら,5035,どうかしら,どうかしら,definition_variant,False,2682290,False,False,1,1,5,term_bank_159.json,1878
4376,1000225,あからさま,あからさま,5036,あからさま,あからさま,definition_variant,False,1000225,False,False,4,2,20,term_bank_1.json,24
4377,1291330,差す,さす,5037,差す,さす,definition_variant,False,1291330,False,True,1,1,47,term_bank_26.json,837
4378,1378600,生き返る,いきかえる,5038,生き返る,いきかえる,definition_variant,False,1378600,False,True,3,1,4,term_bank_34.json,1553
4379,1120010,ベル,ベル,5039,ベル,ベル,definition_variant,False,1120010;2857911,True,True,1,1,2,term_bank_10.json,936
