list_position,jmdict_id,term,reading,frequency_rank,scope_band,previously_reviewed_5pct,previous_uncertain_fields,matched_frequency_word,matched_frequency_reading,match_kind,normalized_match,homograph_candidate_ids,homograph_ambiguous,high_priority,variant_count,review_group_count,review_field_count,example_field_count,all_variant_field_count,body_characters,representative_bank,representative_row_index_zero_based
17957,2027750,言葉に甘える,ことばにあまえる,21169,新增5%-10%,False,0,言葉に甘える,ことばにあまえる,definition_variant,False,2027750,False,False,2,1,4,1,8,164,term_bank_98.json,472
17958,1341490,準,じゅん,21170,新增5%-10%,False,0,準,じゅん,definition_variant,False,1341490,False,True,1,1,3,0,3,23,term_bank_31.json,363
17959,1011000,ふくよか,ふくよか,21172,新增5%-10%,False,0,ふくよか,ふくよか,definition_variant,False,1011000,False,False,3,2,12,0,18,136,term_bank_2.json,379
17960,1174810,衛兵,えいへい,21173,新增5%-10%,False,0,衛兵,えいへい,definition_variant,False,1174810,False,False,1,1,3,0,3,27,term_bank_15.json,326
17961,1850630,逃げ遅れる,にげおくれる,21174,新增5%-10%,False,0,逃げ遅れる,にげおくれる,definition_variant,False,1850630,False,False,1,1,1,0,1,21,term_bank_83.json,897
17962,1430630,すぐ側,すぐそば,21175,新增5%-10%,False,0,すぐ側,すぐそば,definition_variant,False,1430630,False,True,3,1,4,1,12,93,term_bank_39.json,1895
17963,2827185,ちょっかいを出す,ちょっかいをだす,21176,新增5%-10%,False,0,ちょっかいを出す,ちょっかいをだす,definition_variant,False,2827185,False,False,1,1,5,0,5,121,term_bank_175.json,364
17964,2008290,さては,さては,21177,新增5%-10%,False,0,さては,さては,definition_variant,False,2008290,False,False,1,1,10,1,10,193,term_bank_96.json,954
17965,1255870,月夜,つきよ,21178,新增5%-10%,False,0,月夜,つきよ,definition_variant,False,1255870,False,True,3,1,2,1,6,146,term_bank_23.json,194
17966,2836105,知ってか知らずか,しってかしらずか,21179,新增5%-10%,False,0,知ってか知らずか,しってかしらずか,definition_variant,False,2836105,False,False,1,1,2,0,2,71,term_bank_183.json,1605
17967,1290270,根負け,こんまけ,21180,新增5%-10%,False,0,根負け,こんまけ,definition_variant,False,1290270,False,False,1,1,6,1,6,237,term_bank_26.json,631
17968,2839723,僭越ながら,せんえつながら,21181,新增5%-10%,False,0,僭越ながら,せんえつながら,definition_variant,False,2839723,False,False,1,1,3,0,3,79,term_bank_187.json,689
17969,2017960,目する,もくする,21182,新增5%-10%,False,0,目する,もくする,definition_variant,False,2017960,False,False,1,1,7,1,7,230,term_bank_97.json,786
17970,2863143,恩を返す,おんをかえす,21183,新增5%-10%,False,0,恩を返す,おんをかえす,definition_variant,False,2863143,False,False,1,1,3,0,3,81,term_bank_209.json,992
17971,2719580,要らん,いらん,21184,新增5%-10%,False,0,要らん,いらん,definition_variant,False,2719580,False,False,1,1,3,0,3,132,term_bank_163.json,1034
17972,1244900,駆動,くどう,21186,新增5%-10%,False,0,駆動,くどう,definition_variant,False,1244900,False,True,1,1,3,0,3,54,term_bank_21.json,1972
17973,1195140,苛める,いじめる,21188,新增5%-10%,False,0,苛める,いじめる,definition_variant,False,1195140,False,True,2,2,20,2,20,460,term_bank_17.json,264
17974,2026700,せいか,せいか,21189,新增5%-10%,False,0,せいか,せいか,definition_variant,False,2026700,False,False,1,1,2,1,2,232,term_bank_98.json,275
17975,1558470,劣情,れつじょう,21190,新增5%-10%,False,0,劣情,れつじょう,definition_variant,False,1558470,False,False,1,1,3,0,3,38,term_bank_51.json,1994
17976,1191510,夏場,なつば,21191,新增5%-10%,False,0,夏場,なつば,definition_variant,False,1191510,False,True,1,1,3,1,3,125,term_bank_16.json,1655
17977,1557360,励み,はげみ,21192,新增5%-10%,False,0,励み,はげみ,definition_variant,False,1557360,False,True,1,1,5,1,5,184,term_bank_51.json,1709
17978,2010760,急く,せく,21193,新增5%-10%,False,0,急く,せく,definition_variant,False,2010760,False,False,1,1,7,1,7,228,term_bank_96.json,1410
17979,1076300,タック,タック,21195,新增5%-10%,False,0,タック,タック,definition_variant,False,1076300;2845214,True,True,1,1,2,0,2,66,term_bank_7.json,414
17980,2845214,タック,タック,21195,新增5%-10%,False,0,タック,タック,definition_variant,False,1076300;2845214,True,False,1,1,3,0,3,31,term_bank_192.json,890
17981,2183000,祓う,はらう,21196,新增5%-10%,False,0,祓う,はらう,definition_variant,False,2183000,False,False,1,1,3,0,3,36,term_bank_113.json,1495
17982,2011360,少人数,しょうにんずう,21198,新增5%-10%,False,0,少人数,しょうにんずう,definition_variant,False,2011360,False,False,2,1,3,1,6,285,term_bank_96.json,1529
17983,1184740,下級生,かきゅうせい,21199,新增5%-10%,False,0,下級生,かきゅうせい,definition_variant,False,1184740,False,False,1,1,3,0,3,98,term_bank_16.json,418
17984,1205820,確執,かくしつ,21200,新增5%-10%,False,0,確執,かくしつ,definition_variant,False,1205820,False,True,2,1,2,0,4,21,term_bank_18.json,384
17985,2158570,染み出す,しみだす,21201,新增5%-10%,False,0,染み出す,しみだす,definition_variant,False,2158570,False,False,3,1,2,0,6,24,term_bank_111.json,606
17986,2124520,コケにする,コケにする,21202,新增5%-10%,False,0,コケにする,コケにする,definition_variant,False,2124520,False,False,2,1,1,0,2,31,term_bank_107.json,1663
17987,1311950,至上,しじょう,21203,新增5%-10%,False,0,至上,しじょう,definition_variant,False,1311950,False,True,1,1,1,0,1,11,term_bank_28.json,649
17988,1923010,アポ,アポ,21204,新增5%-10%,False,0,アポ,アポ,definition_variant,False,1923010,False,False,1,1,4,1,4,171,term_bank_88.json,956
17989,1265060,古,ふる,21205,新增5%-10%,False,0,古,ふる,definition_variant,False,1265060,False,False,3,1,7,1,21,203,term_bank_24.json,6
17990,2407670,してみれば,してみれば,21206,新增5%-10%,False,0,してみれば,してみれば,definition_variant,False,2407670,False,False,2,1,5,0,10,74,term_bank_134.json,606
17991,1551800,立腹,りっぷく,21207,新增5%-10%,False,0,立腹,りっぷく,definition_variant,False,1551800,False,True,1,1,5,1,5,148,term_bank_51.json,746
17992,1337240,宿舎,しゅくしゃ,21208,新增5%-10%,False,0,宿舎,しゅくしゃ,definition_variant,False,1337240,False,True,1,1,4,0,4,81,term_bank_30.json,1660
17993,1309300,思い切った,おもいきった,21211,新增5%-10%,False,0,思い切った,おもいきった,definition_variant,False,1309300,False,False,1,1,2,0,2,20,term_bank_28.json,179
17994,1259550,見合い,みあい,21213,新增5%-10%,False,0,見合い,みあい,definition_variant,False,1259550,False,True,2,1,7,1,14,381,term_bank_23.json,958
17995,1856500,温かみ,あたたかみ,21214,新增5%-10%,False,0,温かみ,あたたかみ,definition_variant,False,1856500,False,False,2,1,1,0,2,8,term_bank_84.json,87
17996,1535120,目ざとい,めざとい,21216,新增5%-10%,False,0,目ざとい,めざとい,definition_variant,False,1535120,False,False,3,1,5,2,15,215,term_bank_49.json,1436
17997,2642980,目の敵にする,めのかたきにする,21217,新增5%-10%,False,0,目の敵にする,めのかたきにする,definition_variant,False,2642980,False,False,1,1,6,0,6,167,term_bank_156.json,136
17998,2828244,見つめ直す,みつめなおす,21218,新增5%-10%,False,0,見つめ直す,みつめなおす,definition_variant,False,2828244,False,False,4,1,5,1,20,187,term_bank_176.json,287
17999,1570240,ザル,ザル,21222,新增5%-10%,False,0,ザル,ザル,definition_variant,False,1570240,False,False,2,1,11,0,22,380,term_bank_53.json,435
18000,1587490,逸する,いっする,21223,新增5%-10%,False,0,逸する,いっする,definition_variant,False,1587490,False,False,2,1,7,1,14,150,term_bank_55.json,1274
18001,2079060,小部屋,こべや,21224,新增5%-10%,False,0,小部屋,こべや,definition_variant,False,2079060,False,False,1,1,7,1,7,131,term_bank_103.json,602
18002,2608740,ぶるん,ぶるん,21225,新增5%-10%,False,0,ぶるん,ぶるん,definition_variant,False,2608740,False,False,2,1,2,0,4,37,term_bank_152.json,1308
18003,1850430,戦い抜く,たたかいぬく,21226,新增5%-10%,False,0,戦い抜く,たたかいぬく,definition_variant,False,1850430,False,False,1,1,2,1,2,125,term_bank_83.json,833
18004,1341810,潤す,うるおす,21227,新增5%-10%,False,0,潤す,うるおす,definition_variant,False,1341810,False,True,1,1,5,0,5,57,term_bank_31.json,420
18005,1848150,移り変わる,うつりかわる,21228,新增5%-10%,False,0,移り変わる,うつりかわる,definition_variant,False,1848150,False,False,2,1,2,0,4,62,term_bank_83.json,277
18006,2261220,身が入る,みがはいる,21229,新增5%-10%,False,0,身が入る,みがはいる,definition_variant,False,2261220,False,False,1,1,5,1,5,209,term_bank_122.json,377
18007,1648670,諜報,ちょうほう,21230,新增5%-10%,False,0,諜報,ちょうほう,definition_variant,False,1648670,False,False,1,1,2,0,2,36,term_bank_63.json,688
18008,2714980,その晩,そのばん,21231,新增5%-10%,False,0,その晩,そのばん,definition_variant,False,2714980,False,False,2,1,3,0,6,64,term_bank_163.json,228
18009,1172130,雨粒,あまつぶ,21232,新增5%-10%,False,0,雨粒,あまつぶ,definition_variant,False,1172130,False,False,2,1,1,0,2,10,term_bank_14.json,1777
18010,2871317,約束された,やくそくされた,21233,新增5%-10%,False,0,約束された,やくそくされた,definition_variant,False,2871317,False,False,1,1,5,0,5,76,term_bank_217.json,912
18011,1463560,肉眼,にくがん,21234,新增5%-10%,False,0,肉眼,にくがん,definition_variant,False,1463560,False,True,2,1,5,1,10,304,term_bank_43.json,404
18012,1036580,カーペット,カーペット,21235,新增5%-10%,False,0,カーペット,カーペット,definition_variant,False,1036580,False,True,1,1,2,1,2,76,term_bank_4.json,520
18013,1563670,俯瞰,ふかん,21236,新增5%-10%,False,0,俯瞰,ふかん,definition_variant,False,1563670,False,False,1,1,5,0,5,107,term_bank_52.json,1160
18014,1334270,充てる,あてる,21239,新增5%-10%,False,0,充てる,あてる,definition_variant,False,1334270,False,True,1,1,3,1,3,126,term_bank_30.json,1123
18015,1540080,友好,ゆうこう,21240,新增5%-10%,False,0,友好,ゆうこう,definition_variant,False,1540080,False,True,1,1,1,0,1,12,term_bank_50.json,350
18016,1980600,残念なことに,ざんねんなことに,21241,新增5%-10%,False,0,残念なことに,ざんねんなことに,definition_variant,False,1980600,False,False,2,1,3,1,6,181,term_bank_93.json,1216
18017,1362710,深海,しんかい,21242,新增5%-10%,False,0,深海,しんかい,definition_variant,False,1362710,False,True,1,1,4,1,4,124,term_bank_33.json,445
18018,1032930,オーブン,オーブン,21244,新增5%-10%,False,0,オーブン,オーブン,definition_variant,False,1032930,False,True,1,1,2,1,2,86,term_bank_3.json,1942
18019,2262400,聖,ひじり,21245,新增5%-10%,False,0,聖,ひじり,definition_variant,False,2262400,False,False,1,1,10,0,10,216,term_bank_122.json,637
18020,1399990,操,みさお,21246,新增5%-10%,False,0,操,みさお,definition_variant,False,1399990,False,True,2,1,6,0,12,111,term_bank_36.json,1943
18021,1518880,傍若無人,ぼうじゃくぶじん,21247,新增5%-10%,False,0,傍若無人,ぼうじゃくぶじん,definition_variant,False,1518880,False,False,2,1,6,1,12,200,term_bank_48.json,544
18022,2849101,許可が出る,きょかがでる,21248,新增5%-10%,False,0,許可が出る,きょかがでる,definition_variant,False,2849101,False,False,1,1,3,0,3,63,term_bank_196.json,71
18023,1951900,残り香,のこりが,21249,新增5%-10%,False,0,残り香,のこりが,definition_variant,False,1951900,False,False,2,1,4,1,8,234,term_bank_91.json,245
18024,2850641,苦労をかける,くろうをかける,21250,新增5%-10%,False,0,苦労をかける,くろうをかける,definition_variant,False,2850641,False,False,2,1,2,0,4,52,term_bank_197.json,885
18025,2244220,足を滑らす,あしをすべらす,21251,新增5%-10%,False,0,足を滑らす,あしをすべらす,definition_variant,False,2244220,False,False,1,1,2,0,2,32,term_bank_120.json,777
18026,2027280,彼なり,かれなり,21252,新增5%-10%,False,0,彼なり,かれなり,definition_variant,False,2027280,False,False,1,1,2,0,2,38,term_bank_98.json,376
18027,1436220,弟子入り,でしいり,21253,新增5%-10%,False,0,弟子入り,でしいり,definition_variant,False,1436220,False,True,1,1,2,0,2,48,term_bank_40.json,863
18028,1177950,遠隔,えんかく,21254,新增5%-10%,False,0,遠隔,えんかく,definition_variant,False,1177950,False,True,1,1,3,0,3,30,term_bank_15.json,950
18029,1319800,失意,しつい,21255,新增5%-10%,False,0,失意,しつい,definition_variant,False,1319800,False,True,1,1,6,1,6,124,term_bank_29.json,167
18030,2847770,大作戦,だいさくせん,21258,新增5%-10%,False,0,大作戦,だいさくせん,definition_variant,False,2847770,False,False,1,1,3,0,3,68,term_bank_194.json,1554
18031,1591800,切り傷,きりきず,21259,新增5%-10%,False,0,切り傷,きりきず,definition_variant,False,1591800,False,False,3,1,4,1,12,93,term_bank_56.json,924
18032,2399260,お母ちゃん,おかあちゃん,21260,新增5%-10%,False,0,お母ちゃん,おかあちゃん,definition_variant,False,2399260,False,False,1,1,3,0,3,41,term_bank_133.json,890
18033,1531600,名所,めいしょ,21263,新增5%-10%,False,0,名所,めいしょ,definition_variant,False,1531600,False,True,1,1,5,1,5,155,term_bank_49.json,774
18034,1228710,急降下,きゅうこうか,21264,新增5%-10%,False,0,急降下,きゅうこうか,definition_variant,False,1228710,False,False,1,1,5,1,5,115,term_bank_20.json,948
18035,2476030,思い続ける,おもいつづける,21265,新增5%-10%,False,0,思い続ける,おもいつづける,definition_variant,False,2476030,False,False,1,1,2,0,2,44,term_bank_140.json,1531
18036,1595260,実情,じつじょう,21266,新增5%-10%,False,0,実情,じつじょう,definition_variant,False,1595260,False,True,2,1,4,1,8,162,term_bank_57.json,154
18037,1572090,コウモリ,コウモリ,21267,新增5%-10%,False,0,コウモリ,コウモリ,definition_variant,False,1572090,False,False,4,1,6,1,24,129,term_bank_53.json,893
18038,1292240,催眠術,さいみんじゅつ,21268,新增5%-10%,False,0,催眠術,さいみんじゅつ,definition_variant,False,1292240,False,False,1,1,1,0,1,12,term_bank_26.json,992
18039,1930310,一体感,いったいかん,21268,新增5%-10%,False,0,一体感,いったいかん,definition_variant,False,1930310,False,False,1,1,3,1,3,217,term_bank_89.json,184
18040,1565130,呻き,うめき,21270,新增5%-10%,False,0,呻き,うめき,definition_variant,False,1565130,False,False,1,1,3,0,3,24,term_bank_52.json,1386
18041,1536290,也,なり,21272,新增5%-10%,False,0,也,なり,definition_variant,False,1536290,False,False,1,1,8,1,8,285,term_bank_49.json,1675
18042,1225880,義母,ぎぼ,21273,新增5%-10%,False,0,義母,ぎぼ,definition_variant,False,1225880,False,True,2,1,4,1,8,196,term_bank_20.json,476
18043,1263880,現物,げんぶつ,21274,新增5%-10%,False,0,現物,げんぶつ,definition_variant,False,1263880,False,True,1,1,4,1,4,298,term_bank_23.json,1738
18044,1245180,愚直,ぐちょく,21276,新增5%-10%,False,0,愚直,ぐちょく,definition_variant,False,1245180,False,False,1,1,2,0,2,44,term_bank_22.json,11
18045,1580380,上向く,うわむく,21277,新增5%-10%,False,0,上向く,うわむく,definition_variant,False,1580380,False,False,2,1,4,1,8,160,term_bank_54.json,1045
18046,1665170,怨嗟,えんさ,21278,新增5%-10%,False,0,怨嗟,えんさ,definition_variant,False,1665170,False,False,1,1,1,0,1,26,term_bank_65.json,172
18047,1270060,後部,こうぶ,21281,新增5%-10%,False,0,後部,こうぶ,definition_variant,False,1270060,False,True,1,1,3,1,3,120,term_bank_24.json,881
18048,1823590,頬ずり,ほおずり,21281,新增5%-10%,False,0,頬ずり,ほおずり,definition_variant,False,1823590,False,False,6,1,2,0,12,87,term_bank_80.json,1205
18049,1649910,水辺,みずべ,21283,新增5%-10%,False,0,水辺,みずべ,definition_variant,False,1649910,False,True,2,1,4,1,8,185,term_bank_63.json,942
18050,1406010,袖口,そでぐち,21284,新增5%-10%,False,0,袖口,そでぐち,definition_variant,False,1406010,False,False,1,1,2,0,2,15,term_bank_37.json,1230
18051,1296740,罪状,ざいじょう,21285,新增5%-10%,False,0,罪状,ざいじょう,definition_variant,False,1296740,False,False,1,1,3,1,3,217,term_bank_26.json,1685
