jmdict_id,term,g,t,field_id,kind,severity,old,new,reason,shard,batch
1011380,へぼ,21852,3,f2e460t3,gloss,major,拙手,差劲的玩家,へぼ作名词指技艺差的人/玩家；‘拙手’不是自然的中文释义。,2,113
2798090,隠れ住む,21874,0,f171e306t0,gloss,major,隐居,躲藏起来生活,隠れ住む是躲藏着生活，‘隐居’通常指主动退隐，不含躲避藏匿。,2,113
2074160,ＰＴＡ,21926,0,f102e1632t0,gloss,major,家长会,家长教师协会,PTA 是家长教师协会（组织），不是家长会（一次会议）。,2,113
2846985,コスパ,21931,0,f194e86t0,gloss,major,cosplay 舞会,角色扮演舞会,英语释义 cosplay dance party，应译为角色扮演舞会；原译保留英文。,2,113
2846985,コスパ,21931,1,f194e86t1,xref,major,cosplay舞会,角色扮演舞会,xref 同样指 cosplay dance party，需译为中文释义。,2,113
1331410,宗教団体,21983,1,f30e654t1,example,major,那个宗教团体被相当可疑的教义所困扰。,那个宗教团体有着相当古怪的教义。,JA 说该宗教团体受可疑教义影响，英语说教义古怪；原译‘被……所困扰’误成受困扰。,2,114
1130110,マンツーマン,22021,2,f11e439t2,example,major,能得到一对一的指导，这一点也让这次实习变得非常充实。,光是一对一的指导，就让这次训练课变得非常充实。,マンツーマン指导使实习/练习课充实；这里是 practice session，不是工作实习。,2,114
1368400,人生観,22027,2,f33e1657t2,gloss,major,展望,人生观,人生観的 outlook 是生活观/人生观，不是对未来的展望。,2,114
2258070,ワゴン車,22039,0,f121e1653t0,gloss,major,旅行轿车,旅行车,station wagon 在中文中是旅行车；旅行轿车易误解为轿车。,2,114
2258070,ワゴン車,22039,1,f121e1653t1,gloss,major,旅行轿车,旅行车,estate car 对应旅行车，不是旅行轿车。,2,114
2258070,ワゴン車,22039,2,f121e1653t2,xref,major,旅行轿车；旅行轿车,旅行车；旅行车,xref 的 station wagon 和 estate car 都应译作旅行车。,2,114
2673090,打たれ強い,22059,2,f159e56t2,gloss,major,被击打时仍能保持冷静,投手被打出安打时仍能沉着应对,棒球义指投手面对击球员打出安打仍有韧性，不是投手本人被击打。,2,114
1250410,形無し,22063,2,f22e881t2,gloss,major,一无是处,化为乌有,coming to nothing 指结果落空/化为乌有；‘一无是处’说某人或物毫无价值。,2,114
1559680,連隊,22139,0,f52e354t0,gloss,major,旅团,团,連隊是 regiment（团级部队），‘旅团’对应 brigade，军队编制层级不同。,2,114
1559680,連隊,22139,1,f52e354t1,example,major,这只狗是我们连队的吉祥物。,这只狗是我们团的吉祥物。,JA 我が連隊与英语 regimental mascot 均指所属团，中文‘连队’通常是更低一级单位。,2,114
1083160,デスクワーク,22182,0,f7e1393t0,gloss,major,桌面工作,办公室工作,desk work 指在办公桌前做的办公室工作；桌面工作误解为在桌面上进行的工作。,2,115
1083160,デスクワーク,22182,1,f7e1393t1,example,major,这项工作跟桌面工作完全不同。,办公室工作,同一释义中的 desk work 应译为办公室工作，而非桌面工作。,2,115
1432120,鎮静,22224,7,f40e143t7,example,minor,因此流通的货币减少，物价上涨趋于平静。,因此流通中的货币减少，物价涨势趋于平息。,JA 为物价上涨趋于鎮静，结合 EN quietens down，原文“物价上涨趋于平静”搭配不通，改为涨势趋于平息。,2,115
1693760,御子,22250,0,f67e1603t0,gloss,minor,神之子,圣子,基督教语境的 Son of God 是规范称谓“圣子”；同条例句也用圣子。,2,115
1306440,刺し傷,22264,4,f27e1694t4,gloss,major,刺痛,扎伤,prick 在刺伤类伤口释义中指被尖物扎伤；“刺痛”指疼痛感觉，不是伤口。,2,115
1507210,平均値,22364,3,f47e384t3,gloss,minor,期望,期望值,数学语境 expectation 指期望值；“期望”漏掉作为数值量的值义。,2,115
1335710,縦断,22384,1,f30e1449t1,gloss,major,横穿,贯穿,该词头縦断指南北方向的纵贯；“横穿”会误导为东西方向，与本义及同条横断的反义交叉引用冲突。,2,115
1335710,縦断,22384,2,f30e1449t2,gloss,major,横越,纵向穿越,縦断为沿南北方向穿越；“横越”误标方向，且横断才对应东西横越。,2,115
2865065,媚肉,22398,0,f211e693t0,gloss,minor,诱人肉（如乳房、臀部、生殖器）,诱人的肉体（如乳房、臀部、生殖器）,原译“诱人肉”是生硬直译；该俚俗释义指令人欲念的肉体，改为通顺且保留举例的中文。,2,115
1151550,悪漢,22426,5,f12e1606t5,example,major,恶棍要求登记机里的全部金额。,恶棍索要收银机里的全部现金。,register 在该语境是 cash register 收银机，不是登记机；JA 也说金钱登记机里的钱。,2,116
1501480,覆い,22432,0,f46e1227t0,gloss,major,覆盖,覆盖物,覆い是名词，cover 在此为覆盖物；原译“覆盖”是动词，词性不符。,2,116
1501480,覆い,22432,1,f46e1227t1,gloss,major,覆盖,覆盖层,mantle 作名词指覆盖层/罩层，原译“覆盖”仍为动词，词性不符。,2,116
1501480,覆い,22432,2,f46e1227t2,gloss,major,覆盖,罩布,shroud 是遮盖物/裹布，原译“覆盖”不是对应名词。,2,116
1501480,覆い,22432,3,f46e1227t3,gloss,major,覆盖,罩子,hood 在该名词释义中是罩子，原译“覆盖”词性不符。,2,116
1454530,得意先,22448,0,f42e258t0,gloss,major,（常客）,（固定）客户,regular customer 是固定/常来往的客户；原译仅括注“常客”，没有可用的中文释义。,2,116
1432590,追体験,22543,0,f40e259t0,gloss,major,追体验,替代性体验,追体験/vicarious experience 指通过他人经历获得的替代性体验；“追体验”是生硬照搬日文汉字。,2,116
1983100,しょぼしょぼ,22559,1,f93e1610t1,gloss,major,无精打采地,睡眼惺忪地,blearily 描写眼睛朦胧不清的状态；无精打采描述精神状态，不是该义。,2,116
1983100,しょぼしょぼ,22559,2,f93e1610t2,gloss,minor,微弱地（眨眼）,无力地眨眼,weakly 修饰眨眼，中文应表达无力地眨眼；原译“微弱地（眨眼）”搭配不成立。,2,116
2039280,自由人,22565,1,f99e795t1,gloss,major,自由精神,自由奔放的人,free spirit 指不拘一格、自由奔放的人；“自由精神”把人物译成抽象精神。,2,116
1543900,余り物,22589,5,f50e1118t5,example,major,滑雪季快结束了，虽然在进行滑雪服等商品的打折促销，但剩下的都是些杂七杂八的东西，没有正好合适尺码的。,滑雪季快结束了，打折出售的滑雪服都是剩下的货，找不到正好合身的尺码。,日文和英文都说打折商品只剩余货、没有合身尺码；旧译把滑雪服剩货误作杂七杂八的东西，并弱化了尺码不合。,2,116
2831120,二度見,22622,0,f179e12t0,gloss,major,二次反应（尤指因惊讶）,（尤指因惊讶而）又看一眼,double take 是惊讶之下回头/再看一眼，不是“二次反应”。,2,116
1519360,暴れ狂う,22623,0,f48e626t0,gloss,major,暴怒,发狂肆虐,暴れ狂う是猛烈地发狂闹腾；“暴怒”只表示情绪，未表达动作和失控。,2,116
1519360,暴れ狂う,22623,1,f48e626t1,gloss,major,暴行,横冲直撞,run amok 指失控地横冲直撞/大闹；“暴行”是名词犯罪行为，词性和义项均不符。,2,116
1104070,ヒューマン,22636,0,f9e448t0,gloss,major,人类的,人类；人类的,该词兼有名词和形容词标签，human 的名词义是人/人类；原译只含形容词义。,2,116
1784670,折り紙付き,22694,1,f76e1819t1,gloss,major,保证,正宗的,折り紙付き作形容词义“authentic”是正宗/货真价实；“保证”并不表达真实性。,2,117
1784670,折り紙付き,22694,2,f76e1819t2,gloss,major,保证,经认证的,certified 指经过认证，旧译“保证”漏掉认证义。,2,117
1447140,投球,22718,3,f41e981t3,gloss,major,投球,投出的球,pitched ball 指投出的球这一结果物，不是投球动作；同组其他 gloss 已涵盖动作义。,2,117
1093430,ノータッチ,22729,2,f8e913t2,example,major,我对那个计划不感兴趣。,我没有参与那个计划。,JA ノータッチ及 EN not concerned 指未参与/未涉入，原译“不感兴趣”错误地表示主观兴趣。,2,117
2658850,動物好き,22816,0,f157e1282t0,gloss,major,动物爱好者,喜爱动物,love of animals 是对动物的喜爱；“动物爱好者”是 t1 animal lover 的人物义，造成两个字段重复且漏译抽象义。,2,117
1517520,泡を食う,22862,3,f48e247t3,example,major,突如其来的质问让他哑口无言。,他被突如其来的问题弄得不知所措。,JA/EN 说被突然提问弄得慌乱或困惑；“哑口无言”表示说不出话，擅自增加了结果。,2,117
1599920,俄,22886,14,f57e1872t14,gloss,major,锦上添花者,只在顺境时支持的粉丝,fair-weather fan 指只在顺利/有利时支持的人；“锦上添花者”表示助长好事，义项不同。,2,118
1169850,飲み明かす,22909,0,f14e1316t0,gloss,critical,逃酒,通宵喝酒,のみ明かす指彻夜饮酒；“逃酒”相反地表示躲避喝酒。,2,118
2844089,文明の利器,22956,0,f191e866t0,gloss,minor,现代便利,现代便利工具,文明の利器/modern convenience 指现代文明带来的实用器具或便利工具，不是抽象的“现代便利”。,2,118
2851982,お茶の間,22960,0,f198e1501t0,gloss,major,茶室,（日式）起居室,お茶の間指家庭起居室；“茶室”是用于饮茶的房间，属于误义。,2,118
1584940,他所行き,22963,1,f55e379t1,gloss,major,外出时的,最好的衣服,one's best clothes 是最好的衣服；原译“外出时的”缺少中心名词，且漏掉 best。,2,118
1120520,ペースト,22970,0,f10e1012t0,gloss,major,粘贴（食物、粘合剂等）,糊状物（食物、黏合剂等）,paste 在该义是食物或黏合剂等糊状物，原译“粘贴”是动词，词性错误。,2,118
1985120,トントン拍子,22985,5,f93e1990t5,example,critical,顺利,近年来，该国经济发展一日千里。,该字段只有“顺利”，漏掉整句；日文与英文均说该国经济近年来快速发展。,2,118
1838160,立ち退き,23081,0,f82e249t0,gloss,major,拆迁,驱逐；迁出,立ち退き/eviction 是要求迁出或驱逐；“拆迁”专指拆除建筑并搬迁，范围过窄且易误解为拆楼。,2,118
1838160,立ち退き,23081,1,f82e249t1,example,major,收到了退租通知。,收到了搬离通知。,eviction notice/立ち退きの予告是搬离或驱逐通知；“退租通知”特指终止租赁，未覆盖原义。,2,118
1830320,生き恥,23089,0,f81e537t0,gloss,minor,生前耻辱,活着时的耻辱,生き恥指人在世时承受的耻辱；“生前耻辱”生硬且容易读成死前某事的耻辱。,2,118
1830320,生き恥,23089,1,f81e537t1,gloss,minor,生前羞耻,活着时蒙受的羞耻,该义描述生存期间经历的羞耻，不是“生前”作为时间标签的普通表达。,2,118
1830320,生き恥,23089,2,f81e537t2,example,major,最近，我不再害怕“生前耻辱”和“当众出丑”了。,最近，我不再害怕“活着时蒙羞”和“当众出丑”了。,日文写生き恥、赤恥，即活着蒙羞和当众出丑；原译“生前耻辱”生硬并使活着的羞耻误成生前事件。,2,118
1274880,公約,23107,4,f24e1722t4,example,major,那位无所属的候选人将堕胎问题从公约中删除了。,那位无党派候选人将堕胎问题从竞选纲领中删除了。,campaign platform 是竞选纲领，不是公约；無所属候補者是无党派候选人。,2,118
1348670,小判,23110,2,f31e1684t2,example,major,那就像是对猫说小判。,那就像把小判金币给猫一样。,猫に小判是把有价值的小判金币给猫的惯用比喻；原译“对猫说小判”杜撰了说话动作，既误读日文也未表达英文casting pearls before swine的浪费感。,2,118
1567390,拵える,23215,11,f52e1830t11,gloss,major,化妆,穿上（衣服）；化（妆）,"put on a dress, makeup, etc. 包括穿衣和化妆；旧译只保留化妆，遗漏衣物义。",2,119
1567390,拵える,23215,18,f52e1830t18,gloss,major,结识,有（孩子、伴侣、恋人等）,"to have (a child, partner, lover, etc.) 是有/生育这些对象；“结识”表示认识，误译其核心动作。",2,119
1567390,拵える,23215,20,f52e1830t20,gloss,minor,开始交往,开始（婚外）恋情,start an affair 指开始一段恋情（常指婚外情）；“开始交往”过于宽泛且缺少该义的恋情色彩。,2,119
2105200,監視員,23231,3,f105e1841t3,example,major,暴动发生时，当班的监工只有一个人。,暴动发生时，值班看守只有一人。,warden on duty 指当班看守/监视员；“监工”是施工现场主管，与JA監視員及情境不符。,2,119
1459750,馴れ合い,23250,2,f42e1702t2,gloss,major,同居,事实婚姻,common-law marriage 是事实婚姻，不等同于一般同居。,2,119
2023870,足運び,23347,3,f97e1830t3,gloss,minor,重心保持低位的移动特征,保持低重心的移动方式,相扑术语描述保持低重心的典型移动/步法；原译“移动特征”不成中文。,2,119
1432960,通り雨,23384,1,f40e325t1,gloss,major,过雨,短暂阵雨,通り雨/passsing rain 是短暂飘过的阵雨；“过雨”不是自然中文词。,2,120
1432960,通り雨,23384,2,f40e325t2,example,major,因为是过雨，很快就会停的。,因为只是一阵短暂的雨，很快就会停。,JA/EN 表示一阵很快会过去的雨；“过雨”属生硬误译。,2,120
1771700,増水,23438,1,f75e852t1,gloss,major,水位膨胀,水位上涨,swelling water 指水位/水势上涨；“水位膨胀”把涨水误说成水位本身膨胀。,2,120
